id,label
2141,6.0
2142,5.0
2143,9.0
2144,3.0
2145,2.0
2146,8.0
2147,7.0
2148,5.0
2149,5.0
2150,1.0
2151,1.0
2152,2.0
2153,9.0
2154,8.0
2155,9.0
2156,2.0
2157,3.0
2158,8.0
2159,2.0
2160,9.0
2161,3.0
2162,1.0
2163,9.0
2164,8.0
2165,3.0
2166,2.0
2167,8.0
2168,4.0
2169,7.0
2170,0.0
2171,4.0
2172,6.0
2173,4.0
2174,6.0
2175,1.0
2176,7.0
2177,9.0
2178,7.0
2179,7.0
2180,4.0
2181,2.0
2182,5.0
2183,5.0
2184,2.0
2185,8.0
2186,7.0
2187,6.0
2188,3.0
2189,6.0
2190,5.0
2191,3.0
2192,8.0
2193,1.0
2194,4.0
2195,9.0
2196,1.0
2197,4.0
2198,0.0
2199,1.0
2200,9.0
2201,2.0
2202,3.0
2203,4.0
2204,0.0
2205,8.0
2206,9.0
2207,1.0
2208,3.0
2209,8.0
2210,8.0
2211,0.0
2212,3.0
2213,4.0
2214,2.0
2215,7.0
2216,6.0
2217,0.0
2218,7.0
2219,4.0
2220,7.0
2221,4.0
2222,4.0
2223,0.0
2224,6.0
2225,0.0
2226,9.0
2227,6.0
2228,1.0
2229,3.0
2230,6.0
2231,7.0
2232,1.0
2233,9.0
2234,6.0
2235,2.0
2236,4.0
2237,7.0
2238,3.0
2239,7.0
2240,7.0
2241,3.0
2242,8.0
2243,9.0
2244,4.0
2245,6.0
2246,9.0
2247,7.0
2248,4.0
2249,9.0
2250,1.0
2251,6.0
2252,8.0
2253,9.0
2254,1.0
2255,3.0
2256,9.0
2257,7.0
2258,1.0
2259,4.0
2260,1.0
2261,6.0
2262,7.0
2263,6.0
2264,0.0
2265,9.0
2266,4.0
2267,3.0
2268,6.0
2269,2.0
2270,9.0
2271,5.0
2272,7.0
2273,2.0
2274,3.0
2275,0.0
2276,4.0
2277,5.0
2278,3.0
2279,0.0
2280,4.0
2281,3.0
2282,3.0
2283,0.0
2284,8.0
2285,7.0
2286,4.0
2287,0.0
2288,6.0
2289,7.0
2290,6.0
2291,5.0
2292,2.0
2293,3.0
2294,3.0
2295,4.0
2296,4.0
2297,1.0
2298,6.0
2299,9.0
2300,2.0
2301,4.0
2302,8.0
2303,2.0
2304,4.0
2305,4.0
2306,5.0
2307,1.0
2308,2.0
2309,5.0
2310,9.0
2311,9.0
2312,8.0
2313,4.0
2314,8.0
2315,5.0
2316,9.0
2317,7.0
2318,8.0
2319,0.0
2320,3.0
2321,4.0
2322,4.0
2323,0.0
2324,9.0
2325,3.0
2326,3.0
2327,9.0
2328,4.0
2329,3.0
2330,1.0
2331,2.0
2332,6.0
2333,2.0
2334,7.0
2335,1.0
2336,9.0
2337,0.0
2338,4.0
2339,2.0
2340,4.0
2341,3.0
2342,7.0
2343,0.0
2344,9.0
2345,2.0
2346,1.0
2347,2.0
2348,9.0
2349,2.0
2350,6.0
2351,2.0
2352,5.0
2353,7.0
2354,5.0
2355,1.0
2356,8.0
2357,9.0
2358,9.0
2359,0.0
2360,7.0
2361,7.0
2362,7.0
2363,8.0
2364,5.0
2365,1.0
2366,5.0
2367,4.0
2368,1.0
2369,0.0
2370,3.0
2371,6.0
2372,1.0
2373,6.0
2374,7.0
2375,1.0
2376,4.0
2377,6.0
2378,8.0
2379,4.0
2380,1.0
2381,1.0
2382,8.0
2383,4.0
2384,8.0
2385,0.0
2386,3.0
2387,6.0
2388,5.0
2389,7.0
2390,6.0
2391,5.0
2392,2.0
2393,6.0
2394,5.0
2395,1.0
2396,0.0
2397,7.0
2398,4.0
2399,3.0
2400,7.0
2401,7.0
2402,6.0
2403,3.0
2404,8.0
2405,7.0
2406,1.0
2407,2.0
2408,8.0
2409,2.0
2410,7.0
2411,3.0
2412,2.0
2413,2.0
2414,0.0
2415,1.0
2416,1.0
2417,2.0
2418,9.0
2419,8.0
2420,4.0
2421,3.0
2422,3.0
2423,3.0
2424,6.0
2425,7.0
2426,7.0
2427,4.0
2428,1.0
2429,8.0
2430,6.0
2431,0.0
2432,9.0
2433,4.0
2434,4.0
2435,7.0
2436,2.0
2437,1.0
2438,1.0
2439,4.0
2440,5.0
2441,8.0
2442,6.0
2443,3.0
2444,6.0
2445,9.0
2446,7.0
2447,5.0
2448,3.0
2449,4.0
2450,4.0
2451,4.0
2452,3.0
2453,8.0
2454,3.0
2455,4.0
2456,2.0
2457,8.0
2458,8.0
2459,4.0
2460,7.0
2461,8.0
2462,3.0
2463,2.0
2464,0.0
2465,4.0
2466,9.0
2467,3.0
2468,7.0
2469,8.0
2470,8.0
2471,1.0
2472,5.0
2473,3.0
2474,9.0
2475,1.0
2476,5.0
2477,4.0
2478,3.0
2479,9.0
2480,1.0
2481,2.0
2482,3.0
2483,1.0
2484,1.0
2485,0.0
2486,1.0
2487,6.0
2488,4.0
2489,7.0
2490,1.0
2491,6.0
2492,5.0
2493,3.0
2494,2.0
2495,4.0
2496,7.0
2497,5.0
2498,0.0
2499,5.0
2500,1.0
2501,0.0
2502,4.0
2503,8.0
2504,0.0
2505,4.0
2506,9.0
2507,5.0
2508,1.0
2509,4.0
2510,8.0
2511,0.0
2512,6.0
2513,7.0
2514,4.0
2515,3.0
2516,4.0
2517,5.0
2518,2.0
2519,4.0
2520,3.0
2521,2.0
2522,1.0
2523,5.0
2524,4.0
2525,5.0
2526,1.0
2527,5.0
2528,9.0
2529,0.0
2530,7.0
2531,6.0
2532,3.0
2533,3.0
2534,7.0
2535,3.0
2536,2.0
2537,2.0
2538,0.0
2539,1.0
2540,5.0
2541,3.0
2542,2.0
2543,4.0
2544,1.0
2545,7.0
2546,6.0
2547,9.0
2548,1.0
2549,2.0
2550,5.0
2551,5.0
2552,1.0
2553,7.0
2554,6.0
2555,6.0
2556,3.0
2557,1.0
2558,0.0
2559,3.0
2560,1.0
2561,3.0
2562,0.0
2563,2.0
2564,9.0
2565,2.0
2566,1.0
2567,7.0
2568,5.0
2569,6.0
2570,1.0
2571,7.0
2572,3.0
2573,5.0
2574,7.0
2575,2.0
2576,9.0
2577,8.0
2578,5.0
2579,6.0
2580,7.0
2581,9.0
2582,6.0
2583,6.0
2584,5.0
2585,2.0
2586,4.0
2587,8.0
2588,4.0
2589,1.0
2590,7.0
2591,4.0
2592,2.0
2593,3.0
2594,9.0
2595,2.0
2596,6.0
2597,3.0
2598,9.0
2599,2.0
2600,4.0
2601,8.0
2602,8.0
2603,3.0
2604,4.0
2605,7.0
2606,4.0
2607,1.0
2608,3.0
2609,9.0
2610,4.0
2611,7.0
2612,8.0
2613,6.0
2614,5.0
2615,6.0
2616,2.0
2617,0.0
2618,1.0
2619,9.0
2620,0.0
2621,3.0
2622,6.0
2623,7.0
2624,9.0
2625,6.0
2626,3.0
2627,8.0
2628,9.0
2629,2.0
2630,4.0
2631,6.0
2632,2.0
2633,7.0
2634,6.0
2635,9.0
2636,4.0
2637,4.0
2638,9.0
2639,0.0
2640,5.0
2641,1.0
2642,0.0
2643,8.0
2644,4.0
2645,2.0
2646,5.0
2647,5.0
2648,2.0
2649,1.0
2650,5.0
2651,5.0
2652,6.0
2653,1.0
2654,3.0
2655,5.0
2656,5.0
2657,3.0
2658,5.0
2659,0.0
2660,1.0
2661,8.0
2662,3.0
2663,3.0
2664,2.0
2665,3.0
2666,4.0
2667,5.0
2668,7.0
2669,5.0
2670,4.0
2671,1.0
2672,6.0
2673,0.0
2674,0.0
2675,6.0
2676,3.0
2677,6.0
2678,7.0
2679,9.0
2680,2.0
2681,2.0
2682,2.0
2683,3.0
2684,9.0
2685,3.0
2686,4.0
2687,4.0
2688,7.0
2689,3.0
2690,7.0
2691,9.0
2692,5.0
2693,8.0
2694,9.0
2695,1.0
2696,7.0
2697,2.0
2698,9.0
2699,3.0
2700,9.0
2701,7.0
2702,6.0
2703,3.0
2704,2.0
2705,1.0
2706,3.0
2707,0.0
2708,1.0
2709,0.0
2710,6.0
2711,6.0
2712,1.0
2713,3.0
2714,1.0
2715,0.0
2716,4.0
2717,6.0
2718,4.0
2719,1.0
2720,9.0
2721,9.0
2722,8.0
2723,1.0
2724,1.0
2725,2.0
2726,2.0
2727,7.0
2728,8.0
2729,9.0
2730,4.0
2731,5.0
2732,7.0
2733,6.0
2734,9.0
2735,3.0
2736,1.0
2737,4.0
2738,4.0
2739,6.0
2740,0.0
2741,0.0
2742,7.0
2743,7.0
2744,7.0
2745,5.0
2746,3.0
2747,5.0
2748,3.0
2749,8.0
2750,8.0
2751,6.0
2752,8.0
2753,3.0
2754,4.0
2755,6.0
2756,6.0
2757,5.0
2758,0.0
2759,5.0
2760,6.0
2761,8.0
2762,5.0
2763,1.0
2764,2.0
2765,1.0
2766,0.0
2767,1.0
2768,0.0
2769,5.0
2770,5.0
2771,9.0
2772,6.0
2773,0.0
2774,1.0
2775,8.0
2776,4.0
2777,1.0
2778,0.0
2779,1.0
2780,6.0
2781,4.0
2782,2.0
2783,9.0
2784,9.0
2785,8.0
2786,5.0
2787,0.0
2788,0.0
2789,1.0
2790,1.0
2791,7.0
2792,7.0
2793,8.0
2794,4.0
2795,8.0
2796,3.0
2797,6.0
2798,5.0
2799,0.0
2800,3.0
2801,8.0
2802,3.0
2803,1.0
2804,4.0
2805,4.0
2806,4.0
2807,4.0
2808,3.0
2809,3.0
2810,3.0
2811,1.0
2812,4.0
2813,3.0
2814,0.0
2815,0.0
2816,6.0
2817,8.0
2818,5.0
2819,4.0
2820,1.0
2821,1.0
2822,8.0
2823,8.0
2824,0.0
2825,2.0
2826,6.0
2827,6.0
2828,5.0
2829,7.0
2830,5.0
2831,8.0
2832,2.0
2833,0.0
2834,4.0
2835,6.0
2836,9.0
2837,9.0
2838,7.0
2839,4.0
2840,0.0
2841,9.0
2842,8.0
2843,3.0
2844,7.0
2845,1.0
2846,1.0
2847,9.0
2848,4.0
2849,5.0
2850,8.0
2851,9.0
2852,9.0
2853,3.0
2854,5.0
2855,1.0
2856,8.0
2857,7.0
2858,6.0
2859,9.0
2860,0.0
2861,2.0
2862,2.0
2863,5.0
2864,0.0
2865,8.0
2866,8.0
2867,0.0
2868,4.0
2869,7.0
2870,4.0
2871,7.0
2872,4.0
2873,9.0
2874,6.0
2875,0.0
2876,8.0
2877,6.0
2878,8.0
2879,1.0
2880,2.0
2881,1.0
2882,8.0
2883,1.0
2884,2.0
2885,5.0
2886,2.0
2887,2.0
2888,0.0
2889,9.0
2890,9.0
2891,4.0
2892,8.0
2893,4.0
2894,4.0
2895,5.0
2896,3.0
2897,1.0
2898,8.0
2899,3.0
2900,5.0
2901,0.0
2902,4.0
2903,7.0
2904,2.0
2905,4.0
2906,5.0
2907,1.0
2908,8.0
2909,6.0
2910,2.0
2911,0.0
2912,4.0
2913,1.0
2914,1.0
2915,0.0
2916,5.0
2917,1.0
2918,6.0
2919,4.0
2920,6.0
2921,2.0
2922,1.0
2923,8.0
2924,5.0
2925,6.0
2926,3.0
2927,1.0
2928,9.0
2929,2.0
2930,1.0
2931,3.0
2932,1.0
2933,5.0
2934,2.0
2935,5.0
2936,3.0
2937,8.0
2938,1.0
2939,2.0
2940,6.0
2941,6.0
2942,1.0
2943,7.0
2944,4.0
2945,8.0
2946,9.0
2947,9.0
2948,9.0
2949,3.0
2950,9.0
2951,7.0
2952,6.0
2953,6.0
2954,2.0
2955,4.0
2956,0.0
2957,6.0
2958,2.0
2959,8.0
2960,9.0
2961,8.0
2962,5.0
2963,6.0
2964,9.0
2965,6.0
2966,1.0
2967,5.0
2968,0.0
2969,1.0
2970,3.0
2971,3.0
2972,1.0
2973,8.0
2974,3.0
2975,6.0
2976,0.0
2977,5.0
2978,9.0
2979,2.0
2980,4.0
2981,6.0
2982,0.0
2983,7.0
2984,7.0
2985,7.0
2986,6.0
2987,9.0
2988,3.0
2989,4.0
2990,7.0
2991,0.0
2992,1.0
2993,3.0
2994,7.0
2995,3.0
2996,4.0
2997,4.0
2998,8.0
2999,7.0
3000,8.0
3001,0.0
3002,1.0
3003,9.0
3004,7.0
3005,4.0
3006,0.0
3007,5.0
3008,2.0
3009,5.0
3010,2.0
3011,7.0
3012,2.0
3013,6.0
3014,2.0
3015,8.0
3016,3.0
3017,2.0
3018,7.0
3019,7.0
3020,6.0
3021,8.0
3022,5.0
3023,3.0
3024,6.0
3025,3.0
3026,6.0
3027,2.0
3028,3.0
3029,6.0
3030,4.0
3031,1.0
3032,0.0
3033,4.0
3034,0.0
3035,4.0
3036,9.0
3037,4.0
3038,1.0
3039,8.0
3040,3.0
3041,1.0
3042,5.0
3043,1.0
3044,6.0
3045,8.0
3046,5.0
3047,2.0
3048,1.0
3049,9.0
3050,8.0
3051,7.0
3052,3.0
3053,0.0
3054,4.0
3055,8.0
3056,9.0
3057,8.0
3058,4.0
3059,7.0
3060,8.0
3061,8.0
3062,9.0
3063,1.0
3064,5.0
3065,7.0
3066,1.0
3067,3.0
3068,2.0
3069,2.0
3070,1.0
3071,8.0
3072,5.0
3073,7.0
3074,4.0
3075,8.0
3076,3.0
3077,5.0
3078,0.0
3079,0.0
3080,8.0
3081,8.0
3082,4.0
3083,3.0
3084,8.0
3085,4.0
3086,0.0
3087,7.0
3088,2.0
3089,4.0
3090,2.0
3091,5.0
3092,0.0
3093,6.0
3094,9.0
3095,7.0
3096,1.0
3097,1.0
3098,9.0
3099,5.0
3100,9.0
3101,4.0
3102,7.0
3103,4.0
3104,0.0
3105,5.0
3106,5.0
3107,0.0
3108,9.0
3109,9.0
3110,1.0
3111,5.0
3112,4.0
3113,1.0
3114,9.0
3115,1.0
3116,3.0
3117,0.0
3118,4.0
3119,8.0
3120,0.0
3121,9.0
3122,9.0
3123,6.0
3124,1.0
3125,9.0
3126,8.0
3127,1.0
3128,5.0
3129,3.0
3130,0.0
3131,8.0
3132,6.0
3133,1.0
3134,9.0
3135,6.0
3136,3.0
3137,6.0
3138,9.0
3139,9.0
3140,6.0
3141,4.0
3142,2.0
3143,0.0
3144,8.0
3145,8.0
3146,2.0
3147,7.0
3148,1.0
3149,4.0
3150,0.0
3151,5.0
3152,9.0
3153,4.0
3154,8.0
3155,3.0
3156,0.0
3157,1.0
3158,4.0
3159,8.0
3160,1.0
3161,7.0
3162,2.0
3163,8.0
3164,7.0
3165,4.0
3166,3.0
3167,6.0
3168,2.0
3169,1.0
3170,5.0
3171,0.0
3172,2.0
3173,7.0
3174,6.0
3175,7.0
3176,2.0
3177,6.0
3178,9.0
3179,5.0
3180,0.0
3181,9.0
3182,3.0
3183,9.0
3184,3.0
3185,5.0
3186,9.0
3187,3.0
3188,4.0
3189,6.0
3190,5.0
3191,0.0
3192,1.0
3193,0.0
3194,1.0
3195,9.0
3196,4.0
3197,4.0
3198,2.0
3199,7.0
3200,4.0
3201,8.0
3202,3.0
3203,9.0
3204,9.0
3205,6.0
3206,8.0
3207,0.0
3208,9.0
3209,4.0
3210,6.0
3211,1.0
3212,2.0
3213,0.0
3214,1.0
3215,6.0
3216,9.0
3217,7.0
3218,9.0
3219,2.0
3220,5.0
3221,5.0
3222,9.0
3223,1.0
3224,6.0
3225,1.0
3226,2.0
3227,6.0
3228,6.0
3229,8.0
3230,6.0
3231,1.0
3232,6.0
3233,6.0
3234,9.0
3235,0.0
3236,9.0
3237,0.0
3238,0.0
3239,0.0
3240,2.0
3241,8.0
3242,1.0
3243,8.0
3244,4.0
3245,4.0
3246,3.0
3247,5.0
3248,2.0
3249,1.0
3250,5.0
3251,9.0
3252,1.0
3253,5.0
3254,7.0
3255,3.0
3256,5.0
3257,3.0
3258,9.0
3259,6.0
3260,4.0
3261,6.0
3262,7.0
3263,7.0
3264,1.0
3265,2.0
3266,4.0
3267,4.0
3268,8.0
3269,1.0
3270,6.0
3271,2.0
3272,6.0
3273,6.0
3274,4.0
3275,8.0
3276,9.0
3277,1.0
3278,0.0
3279,7.0
3280,1.0
3281,6.0
3282,8.0
3283,8.0
3284,3.0
3285,1.0
3286,7.0
3287,4.0
3288,2.0
3289,8.0
3290,3.0
3291,2.0
3292,1.0
3293,3.0
3294,0.0
3295,5.0
3296,5.0
3297,3.0
3298,4.0
3299,6.0
3300,1.0
3301,9.0
3302,6.0
3303,3.0
3304,0.0
3305,2.0
3306,2.0
3307,4.0
3308,0.0
3309,4.0
3310,6.0
3311,9.0
3312,9.0
3313,1.0
3314,6.0
3315,2.0
3316,6.0
3317,2.0
3318,0.0
3319,2.0
3320,5.0
3321,1.0
3322,2.0
3323,9.0
3324,6.0
3325,0.0
3326,7.0
3327,8.0
3328,9.0
3329,9.0
3330,5.0
3331,2.0
3332,2.0
3333,0.0
3334,9.0
3335,1.0
3336,6.0
3337,1.0
3338,3.0
3339,7.0
3340,9.0
3341,9.0
3342,4.0
3343,6.0
3344,7.0
3345,1.0
3346,2.0
3347,7.0
3348,8.0
3349,3.0
3350,3.0
3351,1.0
3352,5.0
3353,3.0
3354,9.0
3355,9.0
3356,1.0
3357,6.0
3358,4.0
3359,8.0
3360,2.0
3361,4.0
3362,7.0
3363,7.0
3364,4.0
3365,0.0
3366,6.0
3367,4.0
3368,7.0
3369,4.0
3370,3.0
3371,9.0
3372,7.0
3373,9.0
3374,7.0
3375,1.0
3376,6.0
3377,1.0
3378,0.0
3379,7.0
3380,1.0
3381,1.0
3382,1.0
3383,9.0
3384,5.0
3385,3.0
3386,4.0
3387,8.0
3388,6.0
3389,1.0
3390,6.0
3391,8.0
3392,0.0
3393,6.0
3394,9.0
3395,9.0
3396,5.0
3397,4.0
3398,6.0
3399,2.0
3400,9.0
3401,9.0
3402,7.0
3403,4.0
3404,5.0
3405,1.0
3406,3.0
3407,3.0
3408,6.0
3409,2.0
3410,6.0
3411,1.0
3412,1.0
3413,7.0
3414,3.0
3415,3.0
3416,8.0
3417,4.0
3418,1.0
3419,7.0
3420,1.0
3421,0.0
3422,4.0
3423,6.0
3424,1.0
3425,9.0
3426,1.0
3427,2.0
3428,0.0
3429,7.0
3430,0.0
3431,9.0
3432,7.0
3433,7.0
3434,2.0
3435,8.0
3436,8.0
3437,8.0
3438,7.0
3439,0.0
3440,5.0
3441,0.0
3442,3.0
3443,2.0
3444,5.0
3445,0.0
3446,0.0
3447,0.0
3448,6.0
3449,8.0
3450,4.0
3451,4.0
3452,9.0
3453,4.0
3454,5.0
3455,7.0
3456,7.0
3457,8.0
3458,6.0
3459,7.0
3460,6.0
3461,0.0
3462,9.0
3463,6.0
3464,1.0
3465,1.0
3466,7.0
3467,7.0
3468,5.0
3469,6.0
3470,0.0
3471,3.0
3472,9.0
3473,9.0
3474,6.0
3475,2.0
3476,4.0
3477,4.0
3478,4.0
3479,2.0
3480,3.0
3481,0.0
3482,0.0
3483,1.0
3484,2.0
3485,2.0
3486,5.0
3487,1.0
3488,3.0
3489,7.0
3490,5.0
3491,6.0
3492,0.0
3493,9.0
3494,7.0
3495,4.0
3496,0.0
3497,1.0
3498,9.0
3499,8.0
3500,5.0
3501,6.0
3502,2.0
3503,1.0
3504,6.0
3505,1.0
3506,9.0
3507,3.0
3508,8.0
3509,5.0
3510,3.0
3511,3.0
3512,8.0
3513,8.0
3514,2.0
3515,1.0
3516,6.0
3517,1.0
3518,4.0
3519,3.0
3520,9.0
3521,4.0
3522,7.0
3523,5.0
3524,7.0
3525,6.0
3526,9.0
3527,5.0
3528,3.0
3529,5.0
3530,8.0
3531,4.0
3532,6.0
3533,0.0
3534,3.0
3535,4.0
3536,4.0
3537,9.0
3538,7.0
3539,9.0
3540,5.0
3541,9.0
3542,5.0
3543,7.0
3544,1.0
3545,1.0
3546,6.0
3547,9.0
3548,3.0
3549,6.0
3550,6.0
3551,3.0
3552,0.0
3553,7.0
3554,1.0
3555,1.0
3556,1.0
3557,0.0
3558,6.0
3559,7.0
3560,6.0
3561,0.0
3562,4.0
3563,8.0
3564,1.0
3565,0.0
3566,6.0
3567,3.0
3568,2.0
3569,2.0
3570,5.0
3571,0.0
3572,9.0
3573,8.0
3574,3.0
3575,9.0
3576,4.0
3577,7.0
3578,1.0
3579,0.0
3580,8.0
3581,0.0
3582,9.0
3583,7.0
3584,0.0
3585,0.0
3586,4.0
3587,2.0
3588,5.0
3589,3.0
3590,7.0
3591,0.0
3592,4.0
3593,8.0
3594,1.0
3595,1.0
3596,8.0
3597,6.0
3598,2.0
3599,2.0
3600,9.0
3601,7.0
3602,1.0
3603,9.0
3604,6.0
3605,0.0
3606,8.0
3607,4.0
3608,2.0
3609,2.0
3610,9.0
3611,8.0
3612,6.0
3613,4.0
3614,7.0
3615,4.0
3616,6.0
3617,4.0
3618,5.0
3619,2.0
3620,2.0
3621,8.0
3622,5.0
3623,2.0
3624,1.0
3625,3.0
3626,6.0
3627,3.0
3628,8.0
3629,7.0
3630,6.0
3631,6.0
3632,4.0
3633,3.0
3634,7.0
3635,1.0
3636,2.0
3637,5.0
3638,1.0
3639,4.0
3640,3.0
3641,4.0
3642,0.0
3643,6.0
3644,8.0
3645,9.0
3646,1.0
3647,4.0
3648,6.0
3649,0.0
3650,9.0
3651,1.0
3652,2.0
3653,7.0
3654,8.0
3655,9.0
3656,2.0
3657,6.0
3658,1.0
3659,5.0
3660,4.0
3661,3.0
3662,2.0
3663,2.0
3664,1.0
3665,5.0
3666,5.0
3667,8.0
3668,7.0
3669,9.0
3670,6.0
3671,6.0
3672,9.0
3673,5.0
3674,1.0
3675,1.0
3676,3.0
3677,6.0
3678,1.0
3679,2.0
3680,9.0
3681,6.0
3682,1.0
3683,1.0
3684,9.0
3685,2.0
3686,3.0
3687,1.0
3688,4.0
3689,8.0
3690,7.0
3691,5.0
3692,9.0
3693,0.0
3694,5.0
3695,6.0
3696,4.0
3697,5.0
3698,5.0
3699,1.0
3700,8.0
3701,9.0
3702,2.0
3703,4.0
3704,6.0
3705,4.0
3706,4.0
3707,8.0
3708,2.0
3709,6.0
3710,3.0
3711,7.0
3712,1.0
3713,8.0
3714,3.0
3715,8.0
3716,4.0
3717,9.0
3718,3.0
3719,9.0
3720,9.0
3721,6.0
3722,4.0
3723,6.0
3724,7.0
3725,0.0
3726,1.0
3727,4.0
3728,1.0
3729,1.0
3730,7.0
3731,8.0
3732,1.0
3733,6.0
3734,1.0
3735,7.0
3736,7.0
3737,6.0
3738,3.0
3739,1.0
3740,1.0
3741,8.0
3742,5.0
3743,8.0
3744,2.0
3745,7.0
3746,7.0
3747,2.0
3748,1.0
3749,1.0
3750,3.0
3751,3.0
3752,2.0
3753,3.0
3754,4.0
3755,9.0
3756,5.0
3757,3.0
3758,1.0
3759,2.0
3760,6.0
3761,7.0
3762,8.0
3763,7.0
3764,5.0
3765,2.0
3766,5.0
3767,3.0
3768,1.0
3769,8.0
3770,8.0
3771,1.0
3772,3.0
3773,0.0
3774,1.0
3775,4.0
3776,5.0
3777,1.0
3778,4.0
3779,6.0
3780,5.0
3781,6.0
3782,5.0
3783,2.0
3784,9.0
3785,2.0
3786,9.0
3787,7.0
3788,9.0
3789,0.0
3790,5.0
3791,1.0
3792,9.0
3793,6.0
3794,4.0
3795,8.0
3796,6.0
3797,0.0
3798,7.0
3799,3.0
3800,5.0
3801,3.0
3802,1.0
3803,2.0
3804,6.0
3805,4.0
3806,6.0
3807,7.0
3808,1.0
3809,6.0
3810,3.0
3811,1.0
3812,8.0
3813,3.0
3814,6.0
3815,4.0
3816,8.0
3817,1.0
3818,2.0
3819,0.0
3820,4.0
3821,2.0
3822,0.0
3823,8.0
3824,1.0
3825,3.0
3826,2.0
3827,7.0
3828,9.0
3829,1.0
3830,8.0
3831,0.0
3832,2.0
3833,7.0
3834,1.0
3835,4.0
3836,9.0
3837,3.0
3838,7.0
3839,6.0
3840,3.0
3841,9.0
3842,0.0
3843,7.0
3844,5.0
3845,3.0
3846,3.0
3847,1.0
3848,5.0
3849,5.0
3850,1.0
3851,3.0
3852,7.0
3853,8.0
3854,2.0
3855,5.0
3856,6.0
3857,3.0
3858,5.0
3859,6.0
3860,9.0
3861,9.0
3862,5.0
3863,5.0
3864,2.0
3865,9.0
3866,7.0
3867,8.0
3868,1.0
3869,5.0
3870,1.0
3871,1.0
3872,4.0
3873,2.0
3874,9.0
3875,2.0
3876,8.0
3877,1.0
3878,8.0
3879,4.0
3880,6.0
3881,1.0
3882,6.0
3883,1.0
3884,3.0
3885,3.0
3886,3.0
3887,0.0
3888,9.0
3889,9.0
3890,7.0
3891,1.0
3892,2.0
3893,7.0
3894,4.0
3895,3.0
3896,4.0
3897,5.0
3898,4.0
3899,6.0
3900,0.0
3901,9.0
3902,2.0
3903,6.0
3904,0.0
3905,0.0
3906,9.0
3907,8.0
3908,9.0
3909,8.0
3910,1.0
3911,4.0
3912,5.0
3913,0.0
3914,0.0
3915,7.0
3916,9.0
3917,9.0
3918,7.0
3919,3.0
3920,4.0
3921,5.0
3922,2.0
3923,9.0
3924,4.0
3925,3.0
3926,2.0
3927,1.0
3928,0.0
3929,6.0
3930,0.0
3931,2.0
3932,7.0
3933,1.0
3934,0.0
3935,2.0
3936,3.0
3937,7.0
3938,9.0
3939,7.0
3940,4.0
3941,8.0
3942,7.0
3943,5.0
3944,9.0
3945,8.0
3946,6.0
3947,7.0
3948,9.0
3949,7.0
3950,1.0
3951,4.0
3952,8.0
3953,0.0
3954,7.0
3955,2.0
3956,5.0
3957,1.0
3958,8.0
3959,7.0
3960,7.0
3961,7.0
3962,5.0
3963,5.0
3964,2.0
3965,1.0
3966,4.0
3967,5.0
3968,5.0
3969,7.0
3970,9.0
3971,4.0
3972,6.0
3973,0.0
3974,3.0
3975,7.0
3976,5.0
3977,7.0
3978,5.0
3979,3.0
3980,1.0
3981,4.0
3982,9.0
3983,2.0
3984,3.0
3985,1.0
3986,1.0
3987,6.0
3988,9.0
3989,4.0
3990,1.0
3991,0.0
3992,8.0
3993,1.0
3994,5.0
3995,4.0
3996,6.0
3997,6.0
3998,7.0
3999,9.0
4000,4.0
4001,9.0
4002,7.0
4003,6.0
4004,3.0
4005,7.0
4006,0.0
4007,8.0
4008,8.0
4009,7.0
4010,9.0
4011,2.0
4012,4.0
4013,2.0
4014,1.0
4015,4.0
4016,3.0
4017,2.0
4018,3.0
4019,8.0
4020,6.0
4021,9.0
4022,0.0
4023,5.0
4024,6.0
4025,9.0
4026,3.0
4027,2.0
4028,5.0
4029,2.0
4030,0.0
4031,6.0
4032,7.0
4033,6.0
4034,2.0
4035,8.0
4036,2.0
4037,3.0
4038,5.0
4039,0.0
4040,6.0
4041,5.0
4042,0.0
4043,2.0
4044,1.0
4045,1.0
4046,9.0
4047,4.0
4048,7.0
4049,2.0
4050,3.0
4051,9.0
4052,6.0
4053,6.0
4054,4.0
4055,2.0
4056,1.0
4057,8.0
4058,8.0
4059,5.0
4060,1.0
4061,0.0
4062,3.0
4063,4.0
4064,3.0
4065,3.0
4066,6.0
4067,5.0
4068,5.0
4069,1.0
4070,1.0
4071,3.0
4072,2.0
4073,0.0
4074,0.0
4075,3.0
4076,3.0
4077,9.0
4078,4.0
4079,5.0
4080,0.0
4081,3.0
4082,3.0
4083,9.0
4084,9.0
4085,7.0
4086,1.0
4087,9.0
4088,0.0
4089,4.0
4090,2.0
4091,4.0
4092,5.0
4093,9.0
4094,8.0
4095,3.0
4096,7.0
4097,0.0
4098,4.0
4099,9.0
4100,3.0
4101,7.0
4102,9.0
4103,3.0
4104,9.0
4105,2.0
4106,2.0
4107,6.0
4108,9.0
4109,6.0
4110,3.0
4111,3.0
4112,9.0
4113,6.0
4114,6.0
4115,7.0
4116,1.0
4117,3.0
4118,1.0
4119,9.0
4120,8.0
4121,3.0
4122,6.0
4123,0.0
4124,1.0
4125,0.0
4126,4.0
4127,9.0
4128,4.0
4129,5.0
4130,1.0
4131,6.0
4132,0.0
4133,2.0
4134,7.0
4135,3.0
4136,6.0
4137,5.0
4138,8.0
4139,2.0
